,t,x,v,a,u
0,0.0,83.642578125,0.0,0.0,276.425537109375
1,0.0010002442002442003,115.642578125,41000.0,0.0,276.425537109375
2,0.0020004884004884006,156.642578125,41000.0,8999999.0,276.425537109375
3,0.0030007326007326007,147.642578125,-9000.0,-49999996.0,276.425537109375
4,0.004000976800976801,142.642578125,-5000.0,3999999.5,276.425537109375
5,0.005001221001221002,100.642578125,-41999.99609375,-36999996.0,276.425537109375
6,0.006001465201465201,53.642578125,-46999.99609375,-4999999.5,276.425537109375
7,0.007001709401709402,40.642578125,-12999.9990234375,33999996.0,276.425537109375
8,0.008001953601953602,33.642578125,-6999.99951171875,5999999.5,276.425537109375
9,0.009002197802197803,45.642578125,11999.9990234375,18999998.0,276.425537109375
10,0.010002442002442003,95.642578125,49999.99609375,37999996.0,276.425537109375
11,0.011002686202686204,174.642578125,79000.0,28999996.0,276.425537109375
12,0.012002930402930403,252.642578125,78000.0,-999999.875,276.425537109375
13,0.013003174603174603,301.642578125,48999.99609375,-28999996.0,276.425537109375
14,0.014003418803418804,331.642578125,29999.998046875,-18999998.0,276.425537109375
15,0.015003663003663004,344.642578125,12999.9990234375,-16999998.0,276.425537109375
16,0.016003907203907205,334.642578125,-10000.0,-22999998.0,276.425537109375
17,0.017004151404151405,295.642578125,-39000.0,-28999996.0,276.425537109375
18,0.018004395604395606,245.642578125,-49999.99609375,-10999999.0,276.425537109375
19,0.019004639804639806,251.642578125,5999.99951171875,55999992.0,276.425537109375
20,0.020004884004884007,236.642578125,-14999.9990234375,-20999998.0,276.425537109375
21,0.021005128205128207,292.642578125,55999.99609375,70999992.0,276.425537109375
22,0.022005372405372408,320.642578125,27999.998046875,-27999996.0,276.425537109375
23,0.02300561660561661,424.642578125,103999.9921875,75999992.0,276.425537109375
24,0.024005860805860806,485.642578125,60999.99609375,-42999996.0,276.425537109375
25,0.025006105006105006,576.642578125,90999.9921875,29999996.0,276.425537109375
26,0.026006349206349207,656.642578125,80000.0,-10999999.0,276.425537109375
27,0.027006593406593407,662.642578125,5999.99951171875,-73999992.0,276.425537109375
28,0.028006837606837608,679.642578125,17000.0,10999999.0,276.425537109375
29,0.029007081807081808,599.642578125,-80000.0,-96999992.0,276.425537109375
30,0.03000732600732601,603.642578125,3999.999755859375,83999992.0,276.425537109375
31,0.03100757020757021,560.642578125,-42999.99609375,-46999996.0,276.425537109375
32,0.03200781440781441,521.642578125,-39000.0,3999999.5,276.425537109375
33,0.03300805860805861,585.642578125,63999.99609375,102999992.0,276.425537109375
34,0.03400830280830281,598.642578125,12999.9990234375,-50999996.0,276.425537109375
35,0.03500854700854701,685.642578125,86999.9921875,73999992.0,276.425537109375
36,0.03600879120879121,791.642578125,105999.9921875,18999998.0,276.425537109375
37,0.03700903540903541,886.642578125,94999.9921875,-10999999.0,276.425537109375
38,0.03800927960927961,925.642578125,39000.0,-55999992.0,276.425537109375
39,0.03900952380952381,933.642578125,7999.99951171875,-30999996.0,276.425537109375
40,0.040009768009768014,917.642578125,-15999.9990234375,-23999998.0,276.425537109375
41,0.041010012210012214,852.642578125,-64999.99609375,-48999996.0,276.425537109375
42,0.042010256410256415,839.642578125,-12999.9990234375,51999996.0,276.425537109375
43,0.043010500610500615,763.642578125,-76000.0,-62999992.0,276.425537109375
44,0.044010744810744816,699.642578125,-63999.99609375,11999999.0,276.425537109375
45,0.045010989010989017,736.642578125,37000.0,100999992.0,276.425537109375
46,0.04601123321123322,746.642578125,10000.0,-26999996.0,276.425537109375
47,0.04701147741147742,801.642578125,54999.99609375,44999996.0,276.425537109375
48,0.04801172161172161,869.642578125,68000.0,12999999.0,276.425537109375
49,0.04901196581196581,947.642578125,78000.0,9999999.0,276.425537109375
50,0.05001221001221001,979.642578125,31999.998046875,-45999996.0,276.425537109375
51,0.05101245421245421,1009.642578125,29999.998046875,-1999999.75,276.425537109375
52,0.05201269841269841,966.642578125,-42999.99609375,-72999992.0,276.425537109375
53,0.053012942612942614,937.642578125,-28999.998046875,13999998.0,276.425537109375
54,0.054013186813186814,855.642578125,-82000.0,-52999996.0,276.425537109375
55,0.055013431013431015,791.642578125,-63999.99609375,17999998.0,276.425537109375
56,0.056013675213675215,715.642578125,-76000.0,-11999999.0,276.425537109375
57,0.057013919413919416,715.642578125,0.0,75999992.0,276.425537109375
58,0.058014163614163616,762.642578125,46999.99609375,46999996.0,276.425537109375
59,0.05901440781440782,794.642578125,31999.998046875,-14999998.0,276.425537109375
60,0.06001465201465202,840.642578125,45999.99609375,13999998.0,276.425537109375
