,t,x,v,a,u,x_up,x_down
0,0.0,719.91015625,0.0,0.0,-3.623720645904541,8504.23203125,-9012.453683035714
1,0.0010001220852154805,1196.91015625,468999.96875,0.0,-3.623720645904541,8483.865364583333,-9000.096540178572
2,0.002000244170430961,1665.91015625,468999.96875,-7999999.0,-3.623720645904541,8463.498697916666,-8987.73939732143
3,0.0030003662556464415,2167.91015625,501999.96875,32999996.0,-3.623720645904541,8443.13203125,-8975.382254464286
4,0.004000488340861922,2676.91015625,508999.96875,6999999.0,-3.623720645904541,8422.765364583332,-8963.025111607143
5,0.0050006104260774025,3172.91015625,495999.96875,-12999999.0,-3.623720645904541,8402.398697916668,-8950.66796875
6,0.006000732511292883,3652.91015625,479999.96875,-15999998.0,-3.623720645904541,8382.03203125,-8938.310825892857
7,0.0070008545965083635,4079.91015625,426999.96875,-52999996.0,-3.623720645904541,8361.665364583334,-8925.953683035714
8,0.008000976681723844,4455.91015625,375999.96875,-50999996.0,-3.623720645904541,8341.298697916667,-8913.596540178572
9,0.009001098766939324,4812.91015625,356999.96875,-18999998.0,-3.623720645904541,8320.93203125,-8901.23939732143
10,0.010001220852154805,5100.91015625,288000.0,-68999992.0,-3.623720645904541,8300.565364583334,-8888.882254464286
11,0.011001342937370286,5362.91015625,261999.984375,-25999998.0,-3.623720645904541,8280.198697916667,-8876.525111607143
12,0.012001465022585766,5608.91015625,245999.984375,-15999998.0,-3.623720645904541,8259.83203125,-8864.16796875
13,0.013001587107801246,5885.91015625,277000.0,30999996.0,-3.623720645904541,8239.465364583333,-8851.810825892857
14,0.014001709193016727,6161.91015625,276000.0,-999999.875,-3.623720645904541,8219.098697916666,-8839.453683035714
15,0.015001831278232208,6389.91015625,227999.984375,-47999996.0,-3.623720645904541,8198.73203125,-8827.096540178572
16,0.016001953363447688,6650.91015625,260999.984375,32999996.0,-3.623720645904541,8178.365364583334,-8814.73939732143
17,0.017002075448663168,6869.91015625,218999.984375,-41999996.0,-3.623720645904541,8157.998697916667,-8802.382254464286
18,0.018002197533878647,7051.91015625,181999.984375,-36999996.0,-3.623720645904541,8137.63203125,-8790.025111607143
19,0.01900231961909413,7128.91015625,77000.0,-104999992.0,-3.623720645904541,8117.265364583333,-8777.66796875
20,0.02000244170430961,7257.91015625,128999.9921875,51999996.0,-3.623720645904541,8096.898697916667,-8765.310825892857
21,0.02100256378952509,7390.91015625,133000.0,3999999.5,-3.623720645904541,8076.53203125,-8752.953683035714
22,0.022002685874740573,7520.91015625,129999.9921875,-2999999.75,-3.623720645904541,8056.165364583333,-8740.596540178572
23,0.023002807959956052,7635.91015625,114999.9921875,-14999998.0,-3.623720645904541,8035.798697916666,-8728.23939732143
24,0.024002930045171532,7787.91015625,152000.0,36999996.0,-3.623720645904541,8015.43203125,-8715.882254464286
25,0.02500305213038701,7842.91015625,54999.99609375,-96999992.0,-3.623720645904541,7995.065364583334,-8703.525111607143
26,0.02600317421560249,7889.91015625,46999.99609375,-7999999.0,-3.623720645904541,7974.698697916667,-8691.16796875
27,0.027003296300817974,7939.91015625,49999.99609375,2999999.75,-3.623720645904541,7954.33203125,-8678.810825892857
28,0.028003418386033454,7886.91015625,-52999.99609375,-102999992.0,-3.623720645904541,7933.965364583333,-8666.453683035714
29,0.029003540471248934,7899.91015625,12999.9990234375,65999992.0,-3.623720645904541,7913.598697916666,-8654.096540178572
30,0.030003662556464417,7860.91015625,-39000.0,-51999996.0,-3.623720645904541,7893.23203125,-8641.73939732143
31,0.031003784641679896,7823.91015625,-37000.0,1999999.75,-3.623720645904541,7872.865364583334,-8629.382254464286
32,0.032003906726895376,7722.91015625,-100999.9921875,-63999992.0,-3.623720645904541,7852.498697916667,-8617.025111607143
33,0.033004028812110855,7672.91015625,-49999.99609375,50999996.0,-3.623720645904541,7832.13203125,-8604.66796875
34,0.034004150897326335,7517.91015625,-155000.0,-104999992.0,-3.623720645904541,7811.765364583333,-8592.310825892857
35,0.035004272982541815,7363.91015625,-154000.0,999999.875,-3.623720645904541,7791.398697916667,-8579.953683035714
36,0.036004395067757294,7202.91015625,-161000.0,-6999999.0,-3.623720645904541,7771.03203125,-8567.596540178572
37,0.03700451715297278,6972.91015625,-229999.984375,-68999992.0,-3.623720645904541,7750.665364583333,-8555.23939732143
38,0.03800463923818826,6721.91015625,-250999.984375,-20999998.0,-3.623720645904541,7730.298697916666,-8542.882254464286
39,0.03900476132340374,6483.91015625,-237999.984375,12999999.0,-3.623720645904541,7709.93203125,-8530.525111607143
40,0.04000488340861922,6210.91015625,-273000.0,-34999996.0,-3.623720645904541,7689.565364583334,-8518.16796875
41,0.0410050054938347,5928.91015625,-282000.0,-8999999.0,-3.623720645904541,7669.198697916667,-8505.810825892857
42,0.04200512757905018,5640.91015625,-288000.0,-5999999.5,-3.623720645904541,7648.83203125,-8493.453683035714
43,0.04300524966426566,5293.91015625,-346999.96875,-58999992.0,-3.623720645904541,7628.465364583333,-8481.096540178572
