,t,x,v,a,u,x_up,x_down
0,0.0,750.640625,0.0,0.0,-3.6201767921447754,8485.977571980337,-8744.804129464286
1,0.0010001220852154805,1239.640625,474999.96875,0.0,-3.6201767921447754,8465.752852879214,-8733.875558035714
2,0.002000244170430961,1714.640625,474999.96875,-13999998.0,-3.6201767921447754,8445.52813377809,-8722.946986607143
3,0.0030003662556464415,2219.640625,504999.96875,29999996.0,-3.6201767921447754,8425.303414676966,-8712.018415178572
4,0.004000488340861922,2718.640625,498999.96875,-5999999.5,-3.6201767921447754,8405.078695575843,-8701.08984375
5,0.0050006104260774025,3229.640625,510999.96875,11999999.0,-3.6201767921447754,8384.853976474718,-8690.16127232143
6,0.006000732511292883,3688.640625,458999.96875,-51999996.0,-3.6201767921447754,8364.629257373595,-8679.232700892857
7,0.0070008545965083635,4132.640625,443999.96875,-14999998.0,-3.6201767921447754,8344.404538272473,-8668.304129464286
8,0.008000976681723844,4520.640625,387999.96875,-55999992.0,-3.6201767921447754,8324.179819171348,-8657.375558035714
9,0.009001098766939324,4856.640625,335999.96875,-51999996.0,-3.6201767921447754,8303.955100070225,-8646.446986607143
10,0.010001220852154805,5155.640625,299000.0,-36999996.0,-3.6201767921447754,8283.7303809691,-8635.51841517857
11,0.011001342937370286,5398.640625,242999.984375,-55999992.0,-3.6201767921447754,8263.505661867977,-8624.58984375
12,0.012001465022585766,5653.640625,254999.984375,11999999.0,-3.6201767921447754,8243.280942766854,-8613.66127232143
13,0.013001587107801246,5931.640625,278000.0,22999998.0,-3.6201767921447754,8223.05622366573,-8602.732700892857
14,0.014001709193016727,6236.640625,305000.0,26999996.0,-3.6201767921447754,8202.831504564607,-8591.804129464286
15,0.015001831278232208,6482.640625,245999.984375,-58999992.0,-3.6201767921447754,8182.606785463483,-8580.875558035714
16,0.016001953363447688,6693.640625,210999.984375,-34999996.0,-3.6201767921447754,8162.382066362359,-8569.946986607143
17,0.017002075448663168,6930.640625,236999.984375,25999998.0,-3.6201767921447754,8142.157347261236,-8559.018415178572
18,0.018002197533878647,7076.640625,146000.0,-90999992.0,-3.6201767921447754,8121.9326281601125,-8548.08984375
19,0.01900231961909413,7223.640625,147000.0,999999.875,-3.6201767921447754,8101.707909058989,-8537.16127232143
