,t,x,v,a,u,x_up,x_down
0,0.0,1394.193359375,0.0,0.0,-15.09737777709961,4845.756659450301,-6772.701171875
1,0.0010001220852154805,1419.193359375,38000.0,0.0,-15.09737777709961,4839.672322100903,-6767.412015248494
2,0.002000244170430961,1457.193359375,38000.0,12999999.0,-15.09737777709961,4833.587984751506,-6762.122858621988
3,0.0030003662556464415,1514.193359375,56999.99609375,18999998.0,-15.09737777709961,4827.503647402108,-6756.8337019954815
4,0.004000488340861922,1570.193359375,55999.99609375,-999999.875,-15.09737777709961,4821.419310052711,-6751.544545368976
5,0.0050006104260774025,1557.193359375,-12999.9990234375,-68999992.0,-15.09737777709961,4815.334972703313,-6746.25538874247
6,0.006000732511292883,1501.193359375,-55999.99609375,-42999996.0,-15.09737777709961,4809.250635353916,-6740.966232115964
7,0.0070008545965083635,1425.193359375,-76000.0,-19999998.0,-15.09737777709961,4803.1662980045185,-6735.677075489458
8,0.008000976681723844,1361.193359375,-63999.99609375,11999999.0,-15.09737777709961,4797.08196065512,-6730.387918862952
9,0.009001098766939324,1348.193359375,-12999.9990234375,50999996.0,-15.09737777709961,4790.997623305723,-6725.0987622364455
10,0.010001220852154805,1349.193359375,999.9999389648438,13999998.0,-15.09737777709961,4784.913285956325,-6719.809605609939
11,0.011001342937370286,1384.193359375,35000.0,33999996.0,-15.09737777709961,4778.828948606928,-6714.520448983434
12,0.012001465022585766,1430.193359375,45999.99609375,10999999.0,-15.09737777709961,4772.74461125753,-6709.231292356928
13,0.013001587107801246,1461.193359375,30999.998046875,-14999998.0,-15.09737777709961,4766.660273908133,-6703.942135730422
14,0.014001709193016727,1504.193359375,42999.99609375,11999999.0,-15.09737777709961,4760.575936558735,-6698.652979103916
15,0.015001831278232208,1502.193359375,-1999.9998779296875,-44999996.0,-15.09737777709961,4754.491599209337,-6693.3638224774095
16,0.016001953363447688,1468.193359375,-34000.0,-31999996.0,-15.09737777709961,4748.407261859939,-6688.074665850903
17,0.017002075448663168,1540.193359375,72000.0,105999992.0,-15.09737777709961,4742.322924510542,-6682.785509224397
18,0.018002197533878647,1527.193359375,-12999.9990234375,-84999992.0,-15.09737777709961,4736.238587161145,-6677.496352597892
19,0.01900231961909413,1625.193359375,97999.9921875,110999984.0,-15.09737777709961,4730.154249811747,-6672.207195971386
20,0.02000244170430961,1776.193359375,151000.0,52999996.0,-15.09737777709961,4724.06991246235,-6666.91803934488
21,0.02100256378952509,1929.193359375,153000.0,1999999.75,-15.09737777709961,4717.985575112952,-6661.6288827183735
22,0.022002685874740573,2078.193359375,149000.0,-3999999.5,-15.09737777709961,4711.9012377635545,-6656.339726091867
23,0.023002807959956052,2208.193359375,129999.9921875,-18999998.0,-15.09737777709961,4705.816900414156,-6651.050569465361
24,0.024002930045171532,2313.193359375,104999.9921875,-24999998.0,-15.09737777709961,4699.732563064759,-6645.761412838855
25,0.02500305213038701,2394.193359375,81000.0,-23999998.0,-15.09737777709961,4693.648225715361,-6640.47225621235
26,0.02600317421560249,2469.193359375,75000.0,-5999999.5,-15.09737777709961,4687.563888365964,-6635.183099585844
27,0.027003296300817974,2589.193359375,119999.9921875,44999996.0,-15.09737777709961,4681.479551016566,-6629.893942959337
28,0.028003418386033454,2733.193359375,144000.0,23999998.0,-15.09737777709961,4675.395213667169,-6624.604786332831
29,0.029003540471248934,2871.193359375,138000.0,-5999999.5,-15.09737777709961,4669.3108763177715,-6619.315629706325
30,0.030003662556464417,3069.193359375,197999.984375,59999992.0,-15.09737777709961,4663.2265389683735,-6614.026473079819
