,t,x,v,a,u,x_up,x_down
0,0.0,353.33203125,0.0,0.0,-3.6571695804595947,8548.112579002809,-9097.872748161764
1,0.0010001220852154805,819.33203125,471999.96875,0.0,-3.6571695804595947,8527.449657654495,-9085.002159926471
2,0.002000244170430961,1291.33203125,471999.96875,5999999.5,-3.6571695804595947,8506.78673630618,-9072.131571691178
3,0.0030003662556464415,1784.33203125,492999.96875,20999998.0,-3.6571695804595947,8486.123814957866,-9059.260983455883
4,0.004000488340861922,2324.33203125,540000.0,46999996.0,-3.6571695804595947,8465.46089360955,-9046.39039522059
5,0.0050006104260774025,2817.33203125,492999.96875,-46999996.0,-3.6571695804595947,8444.797972261236,-9033.519806985294
6,0.006000732511292883,3317.33203125,499999.96875,6999999.0,-3.6571695804595947,8424.13505091292,-9020.64921875
7,0.0070008545965083635,3779.33203125,461999.96875,-37999996.0,-3.6571695804595947,8403.472129564607,-9007.778630514706
8,0.008000976681723844,4181.33203125,401999.96875,-59999992.0,-3.6571695804595947,8382.809208216293,-8994.908042279412
9,0.009001098766939324,4556.33203125,374999.96875,-26999996.0,-3.6571695804595947,8362.146286867977,-8982.037454044119
10,0.010001220852154805,4845.33203125,289000.0,-85999992.0,-3.6571695804595947,8341.483365519663,-8969.166865808824
11,0.011001342937370286,5129.33203125,284000.0,-4999999.5,-3.6571695804595947,8320.820444171348,-8956.29627757353
12,0.012001465022585766,5431.33203125,302000.0,17999998.0,-3.6571695804595947,8300.157522823034,-8943.425689338235
13,0.013001587107801246,5673.33203125,241999.984375,-59999992.0,-3.6571695804595947,8279.494601474718,-8930.555101102942
14,0.014001709193016727,5968.33203125,295000.0,52999996.0,-3.6571695804595947,8258.831680126405,-8917.684512867647
15,0.015001831278232208,6261.33203125,293000.0,-1999999.75,-3.6571695804595947,8238.16875877809,-8904.813924632354
16,0.016001953363447688,6504.33203125,242999.984375,-49999996.0,-3.6571695804595947,8217.505837429775,-8891.943336397058
17,0.017002075448663168,6732.33203125,227999.984375,-14999998.0,-3.6571695804595947,8196.842916081461,-8879.072748161765
18,0.018002197533878647,6892.33203125,160000.0,-67999992.0,-3.6571695804595947,8176.1799947331465,-8866.20215992647
19,0.01900231961909413,7039.33203125,147000.0,-12999999.0,-3.6571695804595947,8155.517073384832,-8853.331571691177
20,0.02000244170430961,7168.33203125,128999.9921875,-17999998.0,-3.6571695804595947,8134.854152036517,-8840.460983455883
21,0.02100256378952509,7301.33203125,133000.0,3999999.5,-3.6571695804595947,8114.191230688202,-8827.590395220588
22,0.022002685874740573,7451.33203125,150000.0,16999998.0,-3.6571695804595947,8093.5283093398875,-8814.719806985295
