,t,x,v,a,u,x_up,x_down
0,0.0,227.3671875,0.0,0.0,-3.6681690216064453,5983.7763562148875,-5086.939267113095
1,0.0010001220852154805,697.3671875,491999.96875,0.0,-3.6681690216064453,5975.405569698034,-5089.308314732143
2,0.002000244170430961,1189.3671875,491999.96875,21999998.0,-3.6681690216064453,5967.03478318118,-5091.677362351191
3,0.0030003662556464415,1687.3671875,497999.96875,5999999.5,-3.6681690216064453,5958.663996664326,-5094.0464099702385
4,0.004000488340861922,2224.3671875,537000.0,38999996.0,-3.6681690216064453,5950.293210147472,-5096.415457589285
5,0.0050006104260774025,2718.3671875,493999.96875,-42999996.0,-3.6681690216064453,5941.922423630618,-5098.784505208333
6,0.006000732511292883,3215.3671875,496999.96875,2999999.75,-3.6681690216064453,5933.551637113764,-5101.153552827381
7,0.0070008545965083635,3649.3671875,433999.96875,-62999992.0,-3.6681690216064453,5925.18085059691,-5103.522600446428
8,0.008000976681723844,4004.3671875,354999.96875,-78999992.0,-3.6681690216064453,5916.810064080056,-5105.891648065476
9,0.009001098766939324,4349.3671875,344999.96875,-9999999.0,-3.6681690216064453,5908.439277563202,-5108.260695684524
10,0.010001220852154805,4643.3671875,294000.0,-50999996.0,-3.6681690216064453,5900.068491046348,-5110.629743303572
11,0.011001342937370286,4944.3671875,301000.0,6999999.0,-3.6681690216064453,5891.697704529494,-5112.998790922619
12,0.012001465022585766,5242.3671875,298000.0,-2999999.75,-3.6681690216064453,5883.326918012641,-5115.367838541667
13,0.013001587107801246,5556.3671875,314000.0,15999998.0,-3.6681690216064453,5874.956131495786,-5117.736886160715
14,0.014001709193016727,5875.3671875,319000.0,4999999.5,-3.6681690216064453,5866.585344978933,-5120.1059337797615
15,0.015001831278232208,6157.3671875,282000.0,-36999996.0,-3.6681690216064453,5858.2145584620785,-5122.474981398809
16,0.016001953363447688,6365.3671875,207999.984375,-73999992.0,-3.6681690216064453,5849.843771945225,-5124.844029017857
17,0.017002075448663168,6570.3671875,204999.984375,-2999999.75,-3.6681690216064453,5841.4729854283705,-5127.213076636905
18,0.018002197533878647,6735.3671875,164999.984375,-39999996.0,-3.6681690216064453,5833.102198911517,-5129.582124255952
19,0.01900231961909413,6870.3671875,135000.0,-29999996.0,-3.6681690216064453,5824.731412394663,-5131.951171875
20,0.02000244170430961,7024.3671875,154000.0,18999998.0,-3.6681690216064453,5816.360625877809,-5134.320219494048
21,0.02100256378952509,7203.3671875,178999.984375,24999998.0,-3.6681690216064453,5807.989839360955,-5136.689267113095
22,0.022002685874740573,7326.3671875,122999.9921875,-55999992.0,-3.6681690216064453,5799.619052844101,-5139.058314732143
23,0.023002807959956052,7515.3671875,188999.984375,65999992.0,-3.6681690216064453,5791.248266327247,-5141.427362351191
24,0.024002930045171532,7633.3671875,117999.9921875,-70999992.0,-3.6681690216064453,5782.877479810393,-5143.7964099702385
25,0.02500305213038701,7740.3671875,106999.9921875,-10999999.0,-3.6681690216064453,5774.50669329354,-5146.165457589285
26,0.02600317421560249,7786.3671875,45999.99609375,-60999992.0,-3.6681690216064453,5766.135906776685,-5148.534505208333
27,0.027003296300817974,7809.3671875,22999.998046875,-22999998.0,-3.6681690216064453,5757.765120259832,-5150.903552827381
28,0.028003418386033454,7833.3671875,23999.998046875,999999.875,-3.6681690216064453,5749.394333742977,-5153.272600446428
29,0.029003540471248934,7777.3671875,-55999.99609375,-79999992.0,-3.6681690216064453,5741.023547226124,-5155.641648065476
30,0.030003662556464417,7787.3671875,10000.0,65999992.0,-3.6681690216064453,5732.652760709269,-5158.010695684524
31,0.031003784641679896,7757.3671875,-29999.998046875,-39999996.0,-3.6681690216064453,5724.281974192416,-5160.379743303572
32,0.032003906726895376,7743.3671875,-13999.9990234375,15999998.0,-3.6681690216064453,5715.911187675561,-5162.748790922619
33,0.033004028812110855,7652.3671875,-90999.9921875,-76999992.0,-3.6681690216064453,5707.540401158708,-5165.117838541667
34,0.034004150897326335,7521.3671875,-130999.9921875,-39999996.0,-3.6681690216064453,5699.1696146418535,-5167.486886160715
35,0.035004272982541815,7385.3671875,-136000.0,-4999999.5,-3.6681690216064453,5690.798828125,-5169.8559337797615
36,0.036004395067757294,7205.3671875,-179999.984375,-43999996.0,-3.6681690216064453,5682.4280416081465,-5172.224981398809
37,0.03700451715297278,6987.3671875,-217999.984375,-37999996.0,-3.6681690216064453,5674.057255091292,-5174.594029017857
38,0.03800463923818826,6753.3671875,-233999.984375,-15999998.0,-3.6681690216064453,5665.686468574439,-5176.963076636905
39,0.03900476132340374,6548.3671875,-204999.984375,28999996.0,-3.6681690216064453,5657.315682057584,-5179.332124255952
40,0.04000488340861922,6298.3671875,-249999.984375,-44999996.0,-3.6681690216064453,5648.944895540731,-5181.701171875
41,0.0410050054938347,6053.3671875,-244999.984375,4999999.5,-3.6681690216064453,5640.574109023876,-5184.070219494048
42,0.04200512757905018,5769.3671875,-284000.0,-38999996.0,-3.6681690216064453,5632.203322507023,-5186.439267113095
43,0.04300524966426566,5429.3671875,-339999.96875,-55999992.0,-3.6681690216064453,5623.832535990168,-5188.808314732143
44,0.044005371749481145,5020.3671875,-408999.96875,-68999992.0,-3.6681690216064453,5615.461749473315,-5191.177362351191
45,0.045005493834696625,4625.3671875,-394999.96875,13999998.0,-3.6681690216064453,5607.09096295646,-5193.5464099702385
46,0.046005615919912105,4175.3671875,-449999.96875,-54999992.0,-3.6681690216064453,5598.720176439607,-5195.915457589285
47,0.047005738005127584,3718.3671875,-456999.96875,-6999999.0,-3.6681690216064453,5590.349389922752,-5198.284505208333
48,0.048005860090343064,3232.3671875,-485999.96875,-28999996.0,-3.6681690216064453,5581.978603405899,-5200.653552827381
49,0.04900598217555854,2745.3671875,-486999.96875,-999999.875,-3.6681690216064453,5573.607816889045,-5203.022600446428
50,0.05000610426077402,2298.3671875,-446999.96875,39999996.0,-3.6681690216064453,5565.237030372191,-5205.391648065476
51,0.0510062263459895,1775.3671875,-522999.96875,-75999992.0,-3.6681690216064453,5556.866243855337,-5207.760695684524
52,0.05200634843120498,1243.3671875,-532000.0,-8999999.0,-3.6681690216064453,5548.495457338483,-5210.129743303572
53,0.05300647051642047,679.3671875,-564000.0,-31999996.0,-3.6681690216064453,5540.1246708216295,-5212.498790922619
54,0.05400659260163595,59.3671875,-620000.0,-55999992.0,-3.6681690216064453,5531.753884304775,-5214.867838541667
55,0.05500671468685143,-514.6328125,-574000.0,45999996.0,-3.6681690216064453,5523.3830977879215,-5217.236886160715
56,0.05600683677206691,-1109.6328125,-595000.0,-20999998.0,-3.6681690216064453,5515.012311271067,-5219.6059337797615
57,0.05700695885728239,-1674.6328125,-565000.0,29999996.0,-3.6681690216064453,5506.641524754214,-5221.974981398809
58,0.05800708094249787,-2222.6328125,-548000.0,16999998.0,-3.6681690216064453,5498.270738237359,-5224.344029017857
