,t,x,v,a,u
0,0.0,132.73828125,0.0,0.0,276.4250183105469
1,0.0010002442002442003,157.73828125,-6999.99951171875,0.0,276.4250183105469
2,0.0020004884004884006,150.73828125,-6999.99951171875,-31999996.0,276.4250183105469
3,0.0030007326007326007,134.73828125,-15999.9990234375,-8999999.0,276.4250183105469
4,0.004000976800976801,110.73828125,-23999.998046875,-7999999.0,276.4250183105469
5,0.005001221001221002,66.73828125,-43999.99609375,-19999998.0,276.4250183105469
6,0.006001465201465201,63.73828125,-2999.999755859375,40999996.0,276.4250183105469
7,0.007001709401709402,41.73828125,-21999.998046875,-18999998.0,276.4250183105469
8,0.008001953601953602,54.73828125,12999.9990234375,34999996.0,276.4250183105469
9,0.009002197802197803,51.73828125,-2999.999755859375,-15999998.0,276.4250183105469
10,0.010002442002442003,113.73828125,61999.99609375,64999992.0,276.4250183105469
11,0.011002686202686204,150.73828125,37000.0,-24999998.0,276.4250183105469
12,0.012002930402930403,190.73828125,40000.0,2999999.75,276.4250183105469
13,0.013003174603174603,227.73828125,37000.0,-2999999.75,276.4250183105469
14,0.014003418803418804,246.73828125,19000.0,-17999998.0,276.4250183105469
15,0.015003663003663004,254.73828125,7999.99951171875,-10999999.0,276.4250183105469
16,0.016003907203907205,218.73828125,-36000.0,-43999996.0,276.4250183105469
17,0.017004151404151405,208.73828125,-10000.0,25999998.0,276.4250183105469
18,0.018004395604395606,157.73828125,-50999.99609375,-40999996.0,276.4250183105469
19,0.019004639804639806,189.73828125,31999.998046875,82999992.0,276.4250183105469
20,0.020004884004884007,189.73828125,0.0,-31999996.0,276.4250183105469
21,0.021005128205128207,239.73828125,49999.99609375,49999996.0,276.4250183105469
22,0.022005372405372408,299.73828125,59999.99609375,9999999.0,276.4250183105469
23,0.02300561660561661,383.73828125,83999.9921875,23999998.0,276.4250183105469
24,0.024005860805860806,435.73828125,51999.99609375,-31999996.0,276.4250183105469
25,0.025006105006105006,522.73828125,86999.9921875,34999996.0,276.4250183105469
