,t,x,v,a,u
0,0.0,-75.57421875,0.0,0.0,0.0
1,0.0010002442002442003,-108.57421875,-49999.99609375,0.0,0.0
2,0.0020004884004884006,-158.57421875,-49999.99609375,-16999998.0,0.0
3,0.0030007326007326007,-318.57421875,-160000.0,-109999984.0,0.0
4,0.004000976800976801,-495.57421875,-176999.984375,-16999998.0,0.0
5,0.005001221001221002,-663.57421875,-167999.984375,8999999.0,0.0
6,0.006001465201465201,-751.57421875,-87999.9921875,79999992.0,0.0
7,0.007001709401709402,-782.57421875,-30999.998046875,56999992.0,0.0
8,0.008001953601953602,-724.57421875,57999.99609375,88999992.0,0.0
9,0.009002197802197803,-638.57421875,85999.9921875,27999996.0,0.0
10,0.010002442002442003,-588.57421875,49999.99609375,-35999996.0,0.0
11,0.011002686202686204,-602.57421875,-13999.9990234375,-63999992.0,0.0
12,0.012002930402930403,-617.57421875,-14999.9990234375,-999999.875,0.0
13,0.013003174603174603,-665.57421875,-47999.99609375,-32999996.0,0.0
14,0.014003418803418804,-659.57421875,5999.99951171875,53999992.0,0.0
15,0.015003663003663004,-575.57421875,83999.9921875,77999992.0,0.0
16,0.016003907203907205,-409.57421875,165999.984375,81999992.0,0.0
17,0.017004151404151405,-138.57421875,271000.0,104999992.0,0.0
18,0.018004395604395606,162.42578125,301000.0,29999996.0,0.0
19,0.019004639804639806,451.42578125,289000.0,-11999999.0,0.0
20,0.020004884004884007,713.42578125,261999.984375,-26999996.0,0.0
21,0.021005128205128207,931.42578125,217999.984375,-43999996.0,0.0
22,0.022005372405372408,1122.42578125,190999.984375,-26999996.0,0.0
23,0.02300561660561661,1330.42578125,207999.984375,16999998.0,0.0
24,0.024005860805860806,1609.42578125,279000.0,70999992.0,0.0
25,0.025006105006105006,1954.42578125,344999.96875,65999992.0,0.0
26,0.026006349206349207,2301.42578125,346999.96875,1999999.75,0.0
27,0.027006593406593407,2682.42578125,380999.96875,33999996.0,0.0
28,0.028006837606837608,3013.42578125,330999.96875,-49999996.0,0.0
29,0.029007081807081808,3235.42578125,221999.984375,-108999984.0,0.0
30,0.03000732600732601,3409.42578125,173999.984375,-47999996.0,0.0
31,0.03100757020757021,3542.42578125,133000.0,-40999996.0,0.0
32,0.03200781440781441,3651.42578125,108999.9921875,-23999998.0,0.0
33,0.03300805860805861,3842.42578125,190999.984375,81999992.0,0.0
34,0.03400830280830281,4054.42578125,211999.984375,20999998.0,0.0
35,0.03500854700854701,4293.42578125,238999.984375,26999996.0,0.0
36,0.03600879120879121,4535.42578125,241999.984375,2999999.75,0.0
37,0.03700903540903541,4731.42578125,195999.984375,-45999996.0,0.0
38,0.03800927960927961,4812.42578125,81000.0,-114999984.0,0.0
39,0.03900952380952381,4839.42578125,26999.998046875,-53999992.0,0.0
40,0.040009768009768014,4808.42578125,-30999.998046875,-57999992.0,0.0
41,0.041010012210012214,4805.42578125,-2999.999755859375,27999996.0,0.0
42,0.042010256410256415,4832.42578125,26999.998046875,29999996.0,0.0
43,0.043010500610500615,4880.42578125,47999.99609375,20999998.0,0.0
44,0.044010744810744816,4971.42578125,90999.9921875,42999996.0,0.0
45,0.045010989010989017,5049.42578125,78000.0,-12999999.0,0.0
46,0.04601123321123322,5096.42578125,46999.99609375,-30999996.0,0.0
47,0.04701147741147742,5044.42578125,-51999.99609375,-98999992.0,0.0
48,0.04801172161172161,4952.42578125,-91999.9921875,-39999996.0,0.0
49,0.04901196581196581,4830.42578125,-121999.9921875,-29999996.0,0.0
50,0.05001221001221001,4682.42578125,-148000.0,-25999998.0,0.0
51,0.05101245421245421,4597.42578125,-84999.9921875,62999992.0,0.0
52,0.05201269841269841,4529.42578125,-68000.0,16999998.0,0.0
53,0.053012942612942614,4491.42578125,-38000.0,29999996.0,0.0
54,0.054013186813186814,4457.42578125,-34000.0,3999999.5,0.0
55,0.055013431013431015,4357.42578125,-99999.9921875,-65999992.0,0.0
56,0.056013675213675215,4184.42578125,-172999.984375,-72999992.0,0.0
57,0.057013919413919416,3941.42578125,-242999.984375,-69999992.0,0.0
58,0.058014163614163616,3654.42578125,-287000.0,-43999996.0,0.0
59,0.05901440781440782,3370.42578125,-284000.0,2999999.75,0.0
60,0.06001465201465202,3088.42578125,-282000.0,1999999.75,0.0
61,0.06101489621489622,2855.42578125,-232999.984375,48999996.0,0.0
62,0.06201514041514042,2679.42578125,-175999.984375,56999992.0,0.0
63,0.06301538461538463,2436.42578125,-242999.984375,-66999992.0,0.0
64,0.06401562881562882,2171.42578125,-265000.0,-21999998.0,0.0
65,0.06501587301587301,1858.42578125,-313000.0,-47999996.0,0.0
66,0.06601611721611722,1407.42578125,-450999.96875,-137999984.0,0.0
67,0.06701636141636141,925.42578125,-481999.96875,-30999996.0,0.0
68,0.06801660561660562,446.42578125,-478999.96875,2999999.75,0.0
69,0.06901684981684982,2.42578125,-443999.96875,34999996.0,0.0
70,0.07001709401709402,-391.57421875,-393999.96875,49999996.0,0.0
71,0.07101733821733822,-752.57421875,-360999.96875,32999996.0,0.0
72,0.07201758241758242,-1108.57421875,-355999.96875,4999999.5,0.0
