,t,x,v,a,u
0,0.0,0.00015294444165192544,0.0,0.0,0.0
1,0.0010002442002442003,0.00014122379070613533,-0.01163122896105051,0.0,0.0
2,0.0020004884004884006,0.00012959256127942353,-0.01163122896105051,0.08942151069641113,0.0
3,0.0030007326007326007,0.00012324011186137795,-0.0063524493016302586,5.27877950668335,0.0
4,0.004000976800976801,0.0001180508261313662,-0.005189285613596439,1.1631635427474976,0.0
5,0.005001221001221002,0.00011429302685428411,-0.003757799044251442,1.4314862489700317,0.0
6,0.006001465201465201,0.00010713535448303446,-0.007157672196626663,-3.3998727798461914,0.0
7,0.007001709401709402,9.407262405147776e-05,-0.013062729500234127,-5.905057430267334,0.0
8,0.008001953601953602,7.429953257087618e-05,-0.0197730902582407,-6.710360527038574,0.0
9,0.009002197802197803,4.826355871045962e-05,-0.02603597193956375,-6.262881755828857,0.0
10,0.010002442002442003,2.0348650650703348e-05,-0.027914905920624733,-1.8789358139038086,0.0
11,0.011002686202686204,-3.7189838621998206e-06,-0.024067632853984833,3.847271203994751,0.0
12,0.012002930402930403,-2.5549901693011634e-05,-0.02183091640472412,2.2367165088653564,0.0
13,0.013003174603174603,-4.433877256815322e-05,-0.01878887042403221,3.042046546936035,0.0
14,0.014003418803418804,-6.482760363724083e-05,-0.020488830283284187,-1.6999599933624268,0.0
15,0.015003663003663004,-8.71058291522786e-05,-0.022278225049376488,-1.7893942594528198,0.0
16,0.016003907203907205,-0.00011609435750870034,-0.02898852713406086,-6.710301876068115,0.0
17,0.017004151404151405,-0.00015376158989965916,-0.037667229771614075,-8.678703308105469,0.0
18,0.018004395604395606,-0.00019599181541707367,-0.04223022237420082,-4.562992572784424,0.0
19,0.019004639804639806,-0.00024001147539820522,-0.044019658118486404,-1.7894343137741089,0.0
20,0.020004884004884007,-0.00028081017080694437,-0.040798693895339966,3.220964193344116,0.0
21,0.021005128205128207,-0.0003170458658132702,-0.03623569384217262,4.562999725341797,0.0
22,0.022005372405372408,-0.00034836065606214106,-0.03131479024887085,4.920904159545898,0.0
23,0.02300561660561661,-0.0003764545253943652,-0.028093868866562843,3.2209205627441406,0.0
24,0.024005860805860806,-0.0004066956462338567,-0.030241118744015694,-2.1472513675689697,0.0
25,0.025006105006105006,-0.00043756311060860753,-0.03086746297776699,-0.6263434886932373,0.0
26,0.026006349206349207,-0.0004734409158118069,-0.03587780520319939,-5.010340213775635,0.0
27,0.027006593406593407,-0.0005077976966276765,-0.03435678035020828,1.521024227142334,0.0
28,0.028006837606837608,-0.0005406335112638772,-0.032835811376571655,1.5209660530090332,0.0
29,0.029007081807081808,-0.0005656853318214417,-0.025051819160580635,7.783993244171143,0.0
30,0.03000732600732601,-0.0005873372429050505,-0.02165191061794758,3.399909019470215,0.0
31,0.03100757020757021,-0.0005986105534248054,-0.011273309588432312,10.378599166870117,0.0
32,0.03200781440781441,-0.0006098839803598821,-0.011273426003754139,-0.00011641530727501959,0.0
33,0.03300805860805861,-0.000621694081928581,-0.011810100637376308,-0.5366745591163635,0.0
34,0.03400830280830281,-0.0006359199178405106,-0.014225834980607033,-2.415734052658081,0.0
35,0.03500854700854701,-0.0006525615463033319,-0.016641627997159958,-2.415792226791382,0.0
36,0.03600879120879121,-0.0006673242314718664,-0.01476268470287323,1.8789430856704712,0.0
37,0.03700903540903541,-0.0006811922066845,-0.013867974281311035,0.8947098851203918,0.0
38,0.03800927960927961,-0.0006866499315947294,-0.005457724444568157,8.410249710083008,0.0
