,t,x,v,a,u,x_up,x_down
0,0.0,659.8828125,0.0,0.0,-3.623753070831299,8578.49051966292,-9169.974702380952
1,0.0010001220852154805,1155.8828125,500999.96875,0.0,-3.623753070831299,8559.209620786516,-9159.462797619048
2,0.002000244170430961,1656.8828125,500999.96875,4999999.5,-3.623753070831299,8539.928721910112,-9148.950892857143
3,0.0030003662556464415,2167.8828125,510999.96875,9999999.0,-3.623753070831299,8520.647823033709,-9138.438988095239
4,0.004000488340861922,2661.8828125,493999.96875,-16999998.0,-3.623753070831299,8501.366924157304,-9127.927083333334
5,0.0050006104260774025,3162.8828125,500999.96875,6999999.0,-3.623753070831299,8482.0860252809,-9117.41517857143
6,0.006000732511292883,3640.8828125,477999.96875,-22999998.0,-3.623753070831299,8462.805126404495,-9106.903273809523
7,0.0070008545965083635,4086.8828125,445999.96875,-31999996.0,-3.623753070831299,8443.52422752809,-9096.391369047618
8,0.008000976681723844,4479.8828125,392999.96875,-52999996.0,-3.623753070831299,8424.243328651686,-9085.879464285714
9,0.009001098766939324,4823.8828125,343999.96875,-48999996.0,-3.623753070831299,8404.962429775282,-9075.36755952381
10,0.010001220852154805,5112.8828125,289000.0,-54999992.0,-3.623753070831299,8385.681530898877,-9064.855654761905
11,0.011001342937370286,5396.8828125,284000.0,-4999999.5,-3.623753070831299,8366.400632022473,-9054.34375
12,0.012001465022585766,5669.8828125,273000.0,-10999999.0,-3.623753070831299,8347.119733146068,-9043.831845238095
13,0.013001587107801246,5932.8828125,263000.0,-9999999.0,-3.623753070831299,8327.838834269663,-9033.31994047619
14,0.014001709193016727,6228.8828125,296000.0,32999996.0,-3.623753070831299,8308.557935393259,-9022.808035714286
15,0.015001831278232208,6482.8828125,253999.984375,-41999996.0,-3.623753070831299,8289.277036516854,-9012.296130952382
16,0.016001953363447688,6713.8828125,230999.984375,-22999998.0,-3.623753070831299,8269.99613764045,-9001.784226190477
17,0.017002075448663168,6932.8828125,218999.984375,-11999999.0,-3.623753070831299,8250.715238764045,-8991.27232142857
18,0.018002197533878647,7094.8828125,162000.0,-56999992.0,-3.623753070831299,8231.43433988764,-8980.760416666666
19,0.01900231961909413,7194.8828125,99999.9921875,-61999992.0,-3.623753070831299,8212.153441011236,-8970.248511904761
20,0.02000244170430961,7350.8828125,156000.0,55999992.0,-3.623753070831299,8192.872542134832,-8959.736607142857
21,0.02100256378952509,7475.8828125,124999.9921875,-30999996.0,-3.623753070831299,8173.591643258427,-8949.224702380952
22,0.022002685874740573,7585.8828125,109999.9921875,-14999998.0,-3.623753070831299,8154.310744382023,-8938.712797619048
23,0.023002807959956052,7717.8828125,132000.0,21999998.0,-3.623753070831299,8135.029845505618,-8928.200892857143
24,0.024002930045171532,7816.8828125,98999.9921875,-32999996.0,-3.623753070831299,8115.748946629214,-8917.688988095239
25,0.02500305213038701,7965.8828125,149000.0,49999996.0,-3.623753070831299,8096.468047752809,-8907.177083333334
26,0.02600317421560249,7989.8828125,23999.998046875,-124999984.0,-3.623753070831299,8077.1871488764045,-8896.66517857143
27,0.027003296300817974,7999.8828125,10000.0,-13999998.0,-3.623753070831299,8057.90625,-8886.153273809523
28,0.028003418386033454,8036.8828125,37000.0,26999996.0,-3.623753070831299,8038.6253511235955,-8875.641369047618
29,0.029003540471248934,8000.8828125,-36000.0,-72999992.0,-3.623753070831299,8019.344452247191,-8865.129464285714
30,0.030003662556464417,7920.8828125,-80000.0,-43999996.0,-3.623753070831299,8000.063553370786,-8854.61755952381
31,0.031003784641679896,7888.8828125,-31999.998046875,47999996.0,-3.623753070831299,7980.782654494382,-8844.105654761905
32,0.032003906726895376,7835.8828125,-52999.99609375,-20999998.0,-3.623753070831299,7961.501755617977,-8833.59375
33,0.033004028812110855,7723.8828125,-111999.9921875,-58999992.0,-3.623753070831299,7942.220856741573,-8823.081845238095
34,0.034004150897326335,7616.8828125,-106999.9921875,4999999.5,-3.623753070831299,7922.939957865168,-8812.56994047619
35,0.035004272982541815,7464.8828125,-152000.0,-44999996.0,-3.623753070831299,7903.659058988764,-8802.058035714286
