,t,x,v,a,u
0,0.0,7947.625,0.0,0.0,24.411842346191406
1,0.0010001220852154805,7678.625,-221999.984375,0.0,24.411842346191406
2,0.002000244170430961,7456.625,-221999.984375,46999996.0,24.411842346191406
3,0.0030003662556464415,7201.625,-254999.984375,-32999996.0,24.411842346191406
4,0.004000488340861922,7006.625,-194999.984375,59999992.0,24.411842346191406
5,0.0050006104260774025,6734.625,-272000.0,-76999992.0,24.411842346191406
6,0.006000732511292883,6398.625,-335999.96875,-63999992.0,24.411842346191406
7,0.0070008545965083635,6029.625,-368999.96875,-32999996.0,24.411842346191406
8,0.008000976681723844,5590.625,-438999.96875,-69999992.0,24.411842346191406
9,0.009001098766939324,5102.625,-487999.96875,-48999996.0,24.411842346191406
10,0.010001220852154805,4557.625,-545000.0,-56999992.0,24.411842346191406
11,0.011001342937370286,4023.625,-534000.0,10999999.0,24.411842346191406
12,0.012001465022585766,3509.625,-513999.96875,19999998.0,24.411842346191406
13,0.013001587107801246,2979.625,-530000.0,-15999998.0,24.411842346191406
14,0.014001709193016727,2480.625,-498999.96875,30999996.0,24.411842346191406
15,0.015001831278232208,1953.625,-527000.0,-27999996.0,24.411842346191406
16,0.016001953363447688,1348.625,-605000.0,-77999992.0,24.411842346191406
17,0.017002075448663168,755.625,-593000.0,11999999.0,24.411842346191406
18,0.018002197533878647,109.625,-646000.0,-52999996.0,24.411842346191406
19,0.01900231961909413,-511.375,-621000.0,24999998.0,24.411842346191406
20,0.02000244170430961,-1061.375,-550000.0,70999992.0,24.411842346191406
21,0.02100256378952509,-1534.375,-472999.96875,76999992.0,24.411842346191406
22,0.022002685874740573,-1930.375,-395999.96875,76999992.0,24.411842346191406
23,0.023002807959956052,-2262.375,-331999.96875,63999992.0,24.411842346191406
24,0.024002930045171532,-2565.375,-303000.0,28999996.0,24.411842346191406
25,0.02500305213038701,-2894.375,-328999.96875,-25999998.0,24.411842346191406
26,0.02600317421560249,-3207.375,-313000.0,15999998.0,24.411842346191406
27,0.027003296300817974,-3499.375,-292000.0,20999998.0,24.411842346191406
28,0.028003418386033454,-3800.375,-301000.0,-8999999.0,24.411842346191406
29,0.029003540471248934,-3993.375,-192999.984375,107999984.0,24.411842346191406
30,0.030003662556464417,-4067.375,-74000.0,118999984.0,24.411842346191406
31,0.031003784641679896,-4129.375,-61999.99609375,11999999.0,24.411842346191406
32,0.032003906726895376,-4092.375,37000.0,98999992.0,24.411842346191406
33,0.033004028812110855,-3998.375,93999.9921875,56999992.0,24.411842346191406
34,0.034004150897326335,-3955.375,42999.99609375,-50999996.0,24.411842346191406
35,0.035004272982541815,-3885.375,70000.0,26999996.0,24.411842346191406
36,0.036004395067757294,-3791.375,93999.9921875,23999998.0,24.411842346191406
37,0.03700451715297278,-3677.375,113999.9921875,19999998.0,24.411842346191406
38,0.03800463923818826,-3508.375,168999.984375,54999992.0,24.411842346191406
39,0.03900476132340374,-3225.375,283000.0,113999984.0,24.411842346191406
40,0.04000488340861922,-2915.375,310000.0,26999996.0,24.411842346191406
41,0.0410050054938347,-2507.375,407999.96875,97999992.0,24.411842346191406
42,0.04200512757905018,-2068.375,438999.96875,30999996.0,24.411842346191406
43,0.04300524966426566,-1642.375,425999.96875,-12999999.0,24.411842346191406
44,0.044005371749481145,-1241.375,400999.96875,-24999998.0,24.411842346191406
45,0.045005493834696625,-821.375,419999.96875,18999998.0,24.411842346191406
